Trade_ID,Bank,Instrument,Value,Currency,Return,VaR_95
TR001308,Deutsche Bank,Bond,52360.599981364714,GBP,0.014737384309726792,863.9498996925178
TR001309,Barclays,Bond,8431.688997116802,USD,-0.01141904211425683,139.12286845242724
TR001310,Citigroup,Stock,287339.1745787999,USD,0.016709336206948578,4741.096380550199
TR001311,Citigroup,Bond,21013.872131158827,EUR,-0.0040795333208051175,346.7288901641206
TR001312,Deutsche Bank,Bond,5235.451720274153,EUR,0.005698886744806312,86.38495338452351
TR001313,Citigroup,Bond,10079.641632416422,EUR,0.007757728554309582,166.31408693487097
TR001314,HSBC,Stock,12593.342647432746,EUR,0.009063396336815594,207.7901536826403
TR001315,Barclays,FX,37185.4295783077,EUR,0.002511520410208559,613.559588042077
TR001316,Barclays,FX,27114.141653526927,GBP,0.010853318833193995,447.3833372831943
TR001317,HSBC,FX,3929.7857952756426,USD,0.0061230424586665305,64.84146562204809
TR001318,Citigroup,Stock,37440.88514196026,GBP,0.010261226297452661,617.7746048423442
TR001319,Barclays,Stock,3583.0629917138717,GBP,-0.0073629052674736165,59.12053936327888
TR001320,Citigroup,Stock,21085.646618779174,EUR,-0.004714755972824734,347.91316920985633
TR001321,Barclays,Stock,7704.469975429174,USD,-0.003544987180848441,127.12375459458137
TR001322,Barclays,FX,23255.238122332117,USD,-0.003066590092763637,383.7114290184799
TR001323,Deutsche Bank,FX,9797.652076079024,GBP,-0.009328572285225918,161.66125925530392
TR001324,Barclays,Stock,162871.00525015438,EUR,-0.005773341063010841,2687.3715866275475
TR001325,Citigroup,Stock,193807.9218281994,EUR,-0.0049021476837779535,3197.8307101652904
TR001326,Barclays,FX,20066.122683174115,CAD,0.01922732053193437,331.09102427237286
TR001327,Deutsche Bank,Stock,13593.199671195254,EUR,0.0020860657127952887,224.28779457472166
TR001328,Citigroup,Bond,32657.620070488792,USD,0.006299424892718744,538.850731163065
TR001329,HSBC,Bond,41217.44291626631,EUR,-0.006017113258084746,680.087808118394
TR001330,Deutsche Bank,Bond,27125.809990030557,GBP,-0.016067250216209583,447.5758648355042
TR001331,HSBC,Bond,519.2086591100958,GBP,-0.004920171442648767,8.566942875316581
TR001332,HSBC,Stock,4457.003975729333,USD,-0.013220619802102174,73.540565599534
TR001333,Barclays,FX,9219.099069042952,USD,-0.012058846073582753,152.1151346392087
TR001334,HSBC,FX,23346.47339445795,USD,0.01910638715452396,385.2168110085562
TR001335,Deutsche Bank,Stock,30602.810274492647,USD,-0.002207986981533889,504.9463695291286
TR001336,HSBC,Bond,8778.299917811857,GBP,-1.4967583805747791e-05,144.84194864389565
TR001337,Citigroup,Stock,27994.384570904997,CAD,-0.011372467775708757,461.9073454199324
TR001338,HSBC,Stock,3891.832359001938,CAD,0.01590593152825937,64.21523392353198
TR001339,Barclays,Bond,57006.623737521106,GBP,0.013151161416717136,940.6092916690982
TR001340,Deutsche Bank,Bond,8442.286384856305,CAD,-0.0026244548133561962,139.29772535012904
TR001341,Deutsche Bank,Bond,167137.2856042743,EUR,0.006808736984255459,2757.765212470526
TR001342,HSBC,FX,50234.57693887949,CAD,0.0003730097118571652,828.8705194915116
TR001343,Citigroup,FX,54486.29542084704,CAD,-9.232067881762105e-05,899.0238744439762
TR001344,Citigroup,FX,2684.560490833892,EUR,-0.0045629367321758044,44.29524809875922
TR001345,Deutsche Bank,Stock,100868.8227339635,EUR,0.009715943126079159,1664.3355751103977
TR001346,HSBC,FX,228579.85505773948,GBP,-0.01227232098226224,3771.5676084527013
TR001347,Deutsche Bank,Bond,9255.043524959687,EUR,0.003028674268792887,152.70821816183482
TR001348,Deutsche Bank,Bond,48776.17891842459,EUR,0.006533818394278411,804.8069521540058
TR001349,Deutsche Bank,FX,138711.4999433322,EUR,0.016493702479372804,2288.7397490649814
TR001350,HSBC,Stock,14624.028090075017,CAD,0.0008455137305948511,241.29646348623777
TR001351,HSBC,Bond,66408.20656527694,EUR,0.005243011098364842,1095.7354083270695
TR001352,Deutsche Bank,Bond,47434.191486972355,CAD,-0.009661090745884433,782.6641595350438
TR001353,Deutsche Bank,Stock,66874.3142886293,USD,-0.0016827844169385229,1103.4261857623835
TR001354,HSBC,Bond,11370.61351237057,EUR,-0.016322251584814616,187.6151229541144
TR001355,HSBC,Bond,14247.379893405798,GBP,0.004884702954435314,235.08176824119565
TR001356,HSBC,Stock,34510.99008699913,EUR,0.0009942107602077344,569.4313364354857
TR001357,Barclays,Stock,25597.276743953276,USD,0.0024518939826600763,422.35506627522903
TR001358,Citigroup,Bond,3380.510576259661,USD,0.007202155357431718,55.7784245082844
TR001359,Deutsche Bank,Stock,22452.874357882036,USD,-0.007544271070168101,370.47242690505357
TR001360,Barclays,Stock,16244.156723563237,USD,0.0013576172695119579,268.0285859387934
TR001361,HSBC,FX,61473.26997612453,USD,-0.004036624948812536,1014.3089546060546
TR001362,Deutsche Bank,Bond,81374.40537506389,USD,-0.003590678245774509,1342.677688688554
TR001363,HSBC,Stock,52570.59152819275,EUR,-0.017794013953019754,867.4147602151804
TR001364,HSBC,FX,130541.0565388046,GBP,-0.012121948104899055,2153.9274328902757
TR001365,Citigroup,FX,21191.637111064618,GBP,-0.010903499310983859,349.6620123325662
TR001366,Barclays,FX,160310.4656374736,CAD,-0.0048297865957782175,2645.122683018314
TR001367,Citigroup,Bond,19792.53026555052,EUR,0.0017532445476241536,326.57674938158357
TR001368,Citigroup,Bond,7642.355019791698,GBP,0.005213394735616408,126.098857826563
TR001369,Barclays,Stock,12841.754041877266,CAD,-0.008215828283741188,211.8889416909749
TR001370,Barclays,Stock,7801.9212663129765,USD,-0.0010765244829033687,128.7317008941641
TR001371,Citigroup,Bond,22369.47968700769,CAD,0.01099562759637214,369.0964148356269
TR001372,Deutsche Bank,Bond,24767.157057880228,EUR,-0.00020184456612611898,408.65809145502374
TR001373,Barclays,Stock,7228.657053869901,USD,-0.009247306742299531,119.27284138885337
TR001374,Deutsche Bank,Bond,16354.631833852009,USD,-0.005819135471313673,269.8514252585581
TR001375,Citigroup,Stock,7774.429707952018,EUR,-0.0013085260190783146,128.27809018120828
TR001376,HSBC,FX,63699.634919469754,USD,0.0024063620888631573,1051.043976171251
TR001377,Citigroup,FX,135068.1706158266,EUR,0.009828712355039656,2228.6248151611385
TR001378,Deutsche Bank,Stock,65698.01906797424,EUR,-0.01111905428295784,1084.0173146215748
TR001379,Deutsche Bank,Bond,124662.04382042137,CAD,-0.007015441571888751,2056.9237230369527
TR001380,Deutsche Bank,Stock,16633.633023404098,USD,0.00683240593722353,274.4549448861676
TR001381,Deutsche Bank,FX,48354.844038752,USD,0.009427575855289002,797.8549266394081
TR001382,HSBC,Stock,71151.35104446992,GBP,-0.0013040214655025062,1173.9972922337538
TR001383,Barclays,Bond,21583.999348183883,GBP,-0.00033280334369980826,356.13598924503407
TR001384,Barclays,Bond,282750.8764564988,GBP,0.00807160001861453,4665.389461532231
TR001385,Deutsche Bank,Stock,16882.82398272518,EUR,0.00042255221486103573,278.56659571496544
TR001386,HSBC,Bond,6461.376537471986,EUR,-0.0007865804891552468,106.61271286828776
TR001387,Citigroup,FX,107251.47441584303,EUR,0.015445626279694454,1769.6493278614098
TR001388,Barclays,Bond,65873.6642314764,GBP,0.005704207174305367,1086.9154598193606
TR001389,Barclays,FX,12783.99125095505,USD,-0.0038492164161219363,210.93585564075832
TR001390,Deutsche Bank,Stock,6090.2721986538745,USD,-0.0009180865627637269,100.48949127778891
TR001391,HSBC,Stock,75922.8140622325,EUR,-0.009639562087168804,1252.7264320268362
TR001392,Deutsche Bank,FX,20215.54522046078,EUR,0.008855255883765125,333.55649613760284
TR001393,Deutsche Bank,Bond,464924.7319265598,GBP,0.0040999542247926995,7671.258076788236
TR001394,Citigroup,FX,92470.60545503981,EUR,0.002540042031702082,1525.7649900081567
TR001395,Barclays,Bond,312085.80352903734,CAD,-0.004646497708478448,5149.415758229116
TR001396,Barclays,Stock,50631.48672719629,USD,0.0012729948158528598,835.4195309987388
TR001397,Deutsche Bank,FX,53780.81660224079,CAD,0.0037939820203385555,887.383473936973
TR001398,Barclays,Bond,8861.2314562614,GBP,-0.0016491774411415661,146.21031902831308
TR001399,HSBC,FX,5542.627908911526,USD,0.008437958628024952,91.45336049704018
TR001400,Deutsche Bank,Bond,7239.640467827996,GBP,0.001742798558346339,119.45406771916194
TR001401,Barclays,FX,15289.813752227612,CAD,0.0036003558741038288,252.2819269117556
TR001402,Citigroup,Stock,38359.60836406252,USD,0.013843800202334429,632.9335380070316
TR001403,HSBC,Stock,11732.711253445954,CAD,-0.011381470986798354,193.58973568185823
TR001404,Barclays,Stock,13690.394055750645,GBP,0.012776992268207174,225.89150191988563
TR001405,Barclays,Stock,2102.711770050446,GBP,-0.011692335651072215,34.69474420583236
TR001406,HSBC,Bond,124660.71061321537,USD,0.00622820300416576,2056.9017251180535
TR001407,HSBC,Stock,17026.00490351587,GBP,-0.007603012714279064,280.9290809080119
TR001408,Citigroup,Stock,45060.823116745065,GBP,0.024132128141038395,743.5035814262935
TR001409,Barclays,FX,25207.84630213596,USD,-0.008129418827084827,415.92946398524333
TR001410,HSBC,Stock,7855.524830872511,GBP,-0.03072742587727049,129.61615970939644
TR001411,Deutsche Bank,Stock,47955.1875211081,EUR,-0.006253919231304185,791.2605940982836
TR001412,HSBC,FX,75246.95525693236,USD,-0.01438330841854097,1241.5747617393838
TR001413,Citigroup,FX,15796.60657746361,EUR,-0.003889584582846138,260.6440085281495
TR001414,Deutsche Bank,Stock,92685.19417791188,EUR,-0.00029031519864595616,1529.3057039355458
TR001415,Citigroup,Bond,22429.727464622843,CAD,-0.00016807973693052077,370.0905031662769
TR001416,Deutsche Bank,Bond,17839.873886727142,EUR,-0.005558039502750809,294.3579191309978
TR001417,Barclays,Bond,8756.687598475315,EUR,-6.633285244135969e-05,144.4853453748427
TR001418,Citigroup,Bond,8253.637922297303,EUR,-0.012637253564179723,136.1850257179055
TR001419,Deutsche Bank,Bond,3223.719140768304,GBP,-0.00875011301603943,53.191365822677014
TR001420,HSBC,Bond,12677.072070103555,USD,0.0024361732092700265,209.17168915670865
TR001421,HSBC,Stock,23023.891018783277,CAD,-0.004184461974294579,379.894201809924
TR001422,Citigroup,Stock,15233.601868401392,CAD,0.002995340028800223,251.35443082862298
TR001423,Citigroup,Stock,63081.218787431055,EUR,0.008881673169568489,1040.8401099926123
TR001424,HSBC,FX,6516.3308295860315,EUR,-0.009506117470660654,107.51945868816952
TR001425,HSBC,Stock,5420.422717030999,CAD,0.021517095353895597,89.43697483101148
TR001426,Citigroup,Bond,5099.76405580047,CAD,0.0069194054857809615,84.14610692070775
TR001427,HSBC,Bond,40767.13078845328,CAD,0.006847801663585969,672.6576580094791
TR001428,HSBC,FX,355554.66523314227,CAD,0.006901940825184424,5866.651976346847
TR001429,Citigroup,Stock,14084.442018719108,CAD,-0.004922732201271479,232.39329330886525
TR001430,HSBC,Stock,28957.46470213398,GBP,0.0022063904483989134,477.7981675852106
TR001431,HSBC,Bond,36016.62428450363,GBP,-0.00915921055542495,594.2743006943099
TR001432,Deutsche Bank,Bond,16862.361275427826,USD,-0.0014917090261453972,278.2289610445591
TR001433,HSBC,Bond,11402.751412169597,EUR,0.0005224181442145856,188.14539830079835
TR001434,Citigroup,FX,24422.082093021363,GBP,-0.006525845036896195,402.9643545348525
TR001435,Citigroup,Stock,22970.54824365444,EUR,0.004915984091512006,379.0140460202982
TR001436,Citigroup,Bond,26239.88746862275,CAD,-0.003965069064845981,432.95814323227535
TR001437,HSBC,Bond,8307.047456620287,CAD,-0.005209658327543394,137.06628303423471
TR001438,Barclays,Stock,108973.40056216001,EUR,0.0010723782133244728,1798.06110927564
TR001439,HSBC,Bond,11111.295286700699,EUR,-0.007166547324535415,183.33637223056152
TR001440,Citigroup,FX,8240.867803624848,USD,0.014005858339941392,135.97431875981
TR001441,Citigroup,FX,41375.57783778119,CAD,-0.02178616628428916,682.6970343233896
TR001442,HSBC,Bond,70356.95118484016,CAD,0.015774575269954044,1160.8896945498625
TR001443,Citigroup,Stock,6097.339520755149,EUR,-0.006306699853263099,100.60610209245996
TR001444,Deutsche Bank,Bond,526400.7122569305,CAD,-0.010433792373913868,8685.611752239354
TR001445,HSBC,Bond,36611.14043870966,GBP,0.003713595452416462,604.0838172387095
TR001446,Citigroup,Bond,160796.3783806839,GBP,0.012302792231671923,2653.1402432812843
TR001447,Deutsche Bank,FX,28510.399608066942,CAD,0.011653004282086706,470.42159353310456
TR001448,Barclays,Stock,17651.426584986406,EUR,-0.011673210812510439,291.2485386522757
TR001449,Barclays,Stock,15926.773195478125,GBP,0.0009117295060696275,262.79175772538906
TR001450,Citigroup,Stock,9373.153724940406,GBP,-0.004262058309012192,154.6570364615167
TR001451,Barclays,FX,42188.522358045186,GBP,0.006498885809629344,696.1106189077456
TR001452,Deutsche Bank,Stock,9669.215865679853,CAD,0.007542234600560201,159.54206178371757
TR001453,HSBC,Bond,143827.2059563541,GBP,-0.0005212545486983812,2373.1488982798423
TR001454,Citigroup,Bond,17287.016093355196,CAD,-0.003470440214244581,285.2357655403607
TR001455,HSBC,FX,2241.287628598171,USD,-0.018470592360966095,36.98124587186982
TR001456,Citigroup,Stock,58189.62609740038,CAD,-0.003966794174716658,960.1288306071062
TR001457,Barclays,Stock,1688.7596327800857,USD,-0.004934809990150583,27.86453394087141
TR001458,Citigroup,Stock,184270.2145682058,EUR,-0.012014045920584889,3040.4585403753954
TR001459,Citigroup,Stock,303058.34347311273,USD,-0.012695825464579969,5000.46266730636
TR001460,HSBC,Bond,65017.46100469641,EUR,0.016356544811155383,1072.7881065774907
TR001461,Barclays,Stock,36598.1183275374,EUR,0.014794628118961425,603.8689524043671
TR001462,Deutsche Bank,Bond,38144.84603974491,GBP,0.00901997768853358,629.3899596557909
TR001463,HSBC,FX,139227.26284506544,USD,-0.0014833506571431845,2297.24983694358
TR001464,HSBC,Bond,24184.228548297684,USD,0.000184564522184602,399.03977104691177
TR001465,HSBC,FX,13812.306950040236,USD,0.003420605720822545,227.90306467566387
TR001466,Deutsche Bank,FX,95200.29844233174,GBP,-0.00867859071533648,1570.8049242984737
TR001467,Deutsche Bank,FX,98846.4757011612,CAD,0.007754019615904089,1630.9668490691597
TR001468,Citigroup,Stock,47915.58969079095,CAD,-0.009795520517475146,790.6072298980506
TR001469,Deutsche Bank,FX,2045.2199071580496,GBP,0.0061115632544859275,33.74612846810782
TR001470,HSBC,Bond,21872.876705642317,CAD,-0.02783069442784247,360.90246564309825
TR001471,Barclays,Bond,5923.473131374847,GBP,0.0004514114870581097,97.73730666768496
TR001472,Deutsche Bank,FX,118576.45421823894,GBP,-0.008177576780989116,1956.5114946009426
TR001473,HSBC,FX,8593.347239016008,USD,0.00490922805258589,141.79022944376413
TR001474,Citigroup,Bond,14839.82641965367,EUR,0.00787107036336306,244.85713592428553
TR001475,Barclays,Bond,344419.26941117045,CAD,0.0037813024586749616,5682.917945284312
TR001476,Citigroup,Stock,14331.842418261438,USD,0.0001478927136552583,236.47539990131375
TR001477,Barclays,Bond,220038.8125478478,USD,-0.008580715687618241,3630.6404070394888
TR001478,Deutsche Bank,Bond,100318.57478244329,GBP,0.010118483279088606,1655.2564839103143
TR001479,Barclays,FX,15396.473173792656,CAD,-0.004675639678643661,254.04180736757883
TR001480,HSBC,Stock,5930.191351129644,GBP,0.016961345097765895,97.84815729363913
TR001481,Citigroup,Stock,228674.3477880154,GBP,-0.0040993662049630016,3773.126738502254
TR001482,Citigroup,FX,16539.53505907682,GBP,-0.0009645944748740029,272.9023284747675
TR001483,Deutsche Bank,FX,89301.68647942995,EUR,0.023061495779050614,1473.477826910594
TR001484,Barclays,Bond,1055181.170806793,USD,-0.006915530014041662,17410.489318312084
TR001485,HSBC,Stock,7327.051166283694,USD,0.0006512435976701518,120.89634424368094
TR001486,Deutsche Bank,Bond,18606.954187542164,EUR,-0.019003676888733785,307.0147440944457
TR001487,Citigroup,Bond,79022.08428945276,CAD,0.003482632766340047,1303.8643907759706
TR001488,HSBC,FX,10909.035263378151,GBP,-0.000926730515080068,179.9990818457395
TR001489,Citigroup,Stock,39742.238037442956,CAD,0.023297294193603636,655.7469276178088
TR001490,Barclays,FX,11343.86436868234,GBP,-0.012159287705923718,187.1737620832586
TR001491,Barclays,Bond,51871.44457390158,USD,0.0024617941351900356,855.878835469376
TR001492,Barclays,Stock,61365.74682831374,USD,-0.012323966870539212,1012.5348226671766
TR001493,Barclays,Bond,31415.143130182358,EUR,-0.010135667797140273,518.3498616480089
TR001494,Citigroup,Stock,42020.36902578373,CAD,0.015193083613281698,693.3360889254316
TR001495,Barclays,Stock,46021.848054728,CAD,-0.021338707649848382,759.360492903012
TR001496,Deutsche Bank,Stock,6624.82882566882,USD,0.00065232418151576,109.30967562353553
TR001497,Barclays,Bond,10260.137581288254,USD,0.016090334955759535,169.2922700912562
TR001498,Barclays,Stock,25286.097031838075,USD,-0.01173777807322434,417.2206010253282
TR001499,Deutsche Bank,Bond,18741.421742472045,CAD,-0.0029027923806491584,309.2334587507887
TR001500,HSBC,FX,2569.206090659864,CAD,-0.008681279133125337,42.391900495887754
TR001501,Deutsche Bank,Bond,9729.71280407774,EUR,0.0057345176184783134,160.54026126728272
TR001502,Citigroup,Stock,28930.265823069767,USD,-0.0021168087251233563,477.34938608065113
TR001503,Citigroup,Stock,11133.86291394074,GBP,-0.011311985165180411,183.70873808002221
TR001504,Deutsche Bank,Stock,7811.504071667837,CAD,0.0008939703196072782,128.8898171825193
TR001505,Deutsche Bank,Bond,4454.528265325676,USD,-0.005317790781369445,73.49971637787365
TR001506,Citigroup,Stock,24801.582019373305,CAD,0.0008994758864282197,409.2261033196595
TR001507,HSBC,FX,698563.5379041632,CAD,0.007075160030859977,11526.298375418693
TR001508,Citigroup,Stock,25213.164556755357,USD,-0.00034445197404618113,416.0172151864634
TR001509,Barclays,Bond,7854.181234270359,EUR,0.009247669538985058,129.5939903654609
TR001510,HSBC,Bond,6000.721901632383,EUR,-0.015700943454600193,99.01191137693432
TR001511,Barclays,Stock,4616.272578869162,USD,-0.007156003952371674,76.16849755134118
TR001512,Citigroup,Bond,4034.600054534084,CAD,-0.0010862513004345864,66.57090089981239
TR001513,HSBC,FX,3326.793381525926,GBP,0.002933494478711485,54.89209079517778
TR001514,Barclays,Bond,22267.37736305692,USD,0.007365447621909703,367.41172649043915
TR001515,Deutsche Bank,Stock,190411.7131263392,EUR,0.01786441830721102,3141.7932665845965
TR001516,HSBC,Bond,33290.933865693856,CAD,0.002262954329295536,549.3004087839487
TR001517,Deutsche Bank,Bond,9911.941556157062,EUR,-0.018026090347147732,163.54703567659152
TR001518,Deutsche Bank,FX,1510.132346886796,USD,-0.007298412454092861,24.91718372363213
TR001519,Barclays,Bond,71558.15988588557,USD,0.0009176278154685139,1180.7096381171118
TR001520,HSBC,Bond,114395.99303441946,GBP,0.022307454464760745,1887.5338850679211
TR001521,Deutsche Bank,Bond,26460.15441773553,USD,0.0019539452240513763,436.5925478926363
TR001522,HSBC,FX,20466.245630655834,USD,0.021641204165563255,337.6930529058212
TR001523,Barclays,Bond,36103.73466368267,EUR,0.0017094469108667916,595.7116219507641
TR001524,Citigroup,Bond,6550.431418044757,GBP,0.018758024946088726,108.0821183977385
TR001525,HSBC,FX,14164.224012173177,CAD,0.008509543634713356,233.70969620085745
TR001526,Deutsche Bank,Stock,6204.407046120495,EUR,0.0018030395497085861,102.37271626098816
TR001527,Barclays,Bond,27108.805098408702,EUR,0.011082359897922623,447.29528412374356
TR001528,Citigroup,Bond,28802.68811640203,GBP,-0.004080295744570592,475.2443539206335
TR001529,Barclays,Stock,4087.9512489117246,EUR,0.014960166507876228,67.45119560704346
TR001530,Citigroup,Stock,6482.508052832842,USD,0.0033986206148121437,106.96138287174188
TR001531,Deutsche Bank,FX,17946.782618383593,USD,-0.005359202403441682,296.12191320332926
TR001532,HSBC,Bond,58512.72249499776,CAD,-0.0075521442964666995,965.459921167463
TR001533,HSBC,Bond,52255.03389645203,EUR,-0.005476731210266335,862.2080592914584
TR001534,Barclays,Stock,150492.78020001278,CAD,-0.015774866866251926,2483.130873300211
TR001535,HSBC,FX,18387.223324231032,GBP,0.009312025984785288,303.389184849812
TR001536,Barclays,Bond,10237.185752862866,USD,0.006310079478416634,168.9135649222373
TR001537,Barclays,Stock,32112.128936162724,GBP,0.0003084077061622842,529.850127446685
TR001538,Deutsche Bank,FX,10051.256921348428,USD,-0.028427825250562706,165.84573920224906
TR001539,HSBC,FX,95039.46879030026,CAD,-0.008441447285500833,1568.1512350399544
TR001540,Citigroup,FX,2680.6735554671204,GBP,0.013097926461083976,44.23111366520749
TR001541,Citigroup,Bond,15938.698939906666,USD,-0.015000154671233834,262.98853250845997
TR001542,HSBC,FX,1978.6121119456504,USD,-0.018101463576286406,32.647099847103235
TR001543,Deutsche Bank,Stock,2336.2677109434862,GBP,-0.010660386727854665,38.54841723056752
TR001544,HSBC,FX,63611.55768611198,USD,0.01569223652845473,1049.5907018208475
TR001545,Barclays,Stock,3344.816172754033,EUR,0.011426905877128957,55.18946685044154
TR001546,HSBC,Bond,1650.060768172587,USD,-0.0007857491513228493,27.226002674847685
TR001547,Barclays,FX,14326.62010433401,GBP,0.011358613850425628,236.38923172151112
TR001548,HSBC,Stock,4016.42694767427,GBP,0.006741459695136632,66.27104463662546
TR001549,Barclays,Stock,27907.076002019276,USD,0.011131768362686258,460.46675403331807
TR001550,Citigroup,Stock,19339.06268355469,EUR,0.000310264694745999,319.09453427865236
TR001551,Citigroup,Stock,42221.92048295786,GBP,0.0053482348278698025,696.6616879688046
TR001552,Citigroup,Stock,81428.80474567045,USD,-0.007542948438463933,1343.5752783035625
TR001553,Barclays,Stock,35710.26246577134,CAD,-0.00630250500614226,589.2193306852271
TR001554,Citigroup,Stock,56309.214863307396,USD,0.0024861777072394194,929.102045244572
TR001555,Citigroup,Bond,35134.34988183941,USD,0.0004146559178349866,579.7167730503502
TR001556,HSBC,FX,10523.785551910105,EUR,0.008125599252733049,173.64246160651672
TR001557,HSBC,Stock,144154.00408412496,EUR,-0.02039433904700462,2378.5410673880615
TR001558,Deutsche Bank,Stock,38925.0039429568,CAD,0.0019189286103807124,642.2625650587871
TR001559,Citigroup,Bond,21937.29982851204,EUR,-0.02233204495030191,361.96544717044867
TR001560,Citigroup,FX,18063.85080958045,EUR,0.00048651499567153617,298.0535383580774
TR001561,Barclays,Stock,727.3497421274194,EUR,0.004015107529822395,12.001270745102419
TR001562,HSBC,Stock,20190.979411983742,USD,-0.00024024763413329085,333.15116029773174
TR001563,Citigroup,FX,1008.4510418228241,USD,-0.0212105300795374,16.639442190076597
TR001564,Deutsche Bank,Stock,9272.67059313392,GBP,0.00606187961155398,152.99906478670965
TR001565,HSBC,Stock,24288.374337296023,GBP,0.0113114000495951,400.75817656538436
TR001566,HSBC,Bond,5504.895678122662,USD,0.014365860365359556,90.83077868902392
TR001567,Citigroup,Stock,85232.2911196141,EUR,0.0021380369220084313,1406.3328034736326
TR001568,HSBC,Stock,19825.54861273211,CAD,-0.0015574586562642561,327.1215521100798
TR001569,Citigroup,Bond,13275.966873908297,USD,-0.018213884992986203,219.05345341948689
TR001570,Barclays,Bond,63112.20939351428,USD,-0.011766518391700674,1041.3514549929855
TR001571,HSBC,Bond,19708.560586385353,EUR,-0.00615332323933572,325.1912496753583
TR001572,Barclays,Stock,78008.98669331291,USD,0.0006010197310156179,1287.1482804396628
TR001573,HSBC,Bond,16538.78300950663,GBP,-0.020507509659128877,272.8899196568594
TR001574,HSBC,Bond,15408.205042336385,USD,0.008928379025816146,254.23538319855035
TR001575,HSBC,FX,250092.34268167373,CAD,0.0007427386933370397,4126.523654247617
TR001576,Citigroup,FX,35508.74930751466,EUR,0.009288712260570325,585.894363573992
TR001577,Citigroup,FX,24639.31134347574,EUR,0.0028309888607547192,406.5486371673497
TR001578,Barclays,FX,20812.56600075354,EUR,0.008715469453650418,343.4073390124334
TR001579,HSBC,FX,92916.19156200603,EUR,0.009528749622068337,1533.1171607730994
TR001580,Deutsche Bank,Stock,7658.897333413696,CAD,-0.010086254779268338,126.371806001326
TR001581,Citigroup,FX,14701.995603867634,CAD,-0.013295884133309193,242.58292746381593
TR001582,Deutsche Bank,Stock,58987.832762897546,GBP,-0.021337075521517916,973.2992405878095
TR001583,Barclays,Stock,22773.94523143585,EUR,0.004984588441082626,375.77009631869146
TR001584,Citigroup,Bond,31186.07980083638,GBP,-0.004963461517367735,514.5703167138003
TR001585,Barclays,FX,53508.69086585954,USD,-0.009135413881258596,882.8933992866824
TR001586,HSBC,Stock,4444.213149211469,GBP,0.018092434895960418,73.32951696198923
TR001587,HSBC,Bond,26887.218053524895,EUR,0.00798403196456981,443.63909788316073
TR001588,Citigroup,Stock,14496.175904972008,GBP,0.013448667048462367,239.18690243203812
TR001589,Barclays,Bond,4085.6217228699074,CAD,-0.00929876610909976,67.41275842735347
TR001590,Deutsche Bank,Stock,57671.650001059614,EUR,0.004833925646905939,951.5822250174837
TR001591,Deutsche Bank,FX,7293.811113571277,USD,-0.0031125534901097606,120.34788337392607
TR001592,Deutsche Bank,FX,412087.8380834149,GBP,-0.002561140032625266,6799.449328376345
TR001593,Citigroup,Stock,138859.4165114376,CAD,-0.01718525618089652,2291.18037243872
TR001594,Barclays,Stock,53588.25963013199,CAD,0.002475493830575488,884.2062838971779
TR001595,Barclays,Stock,3646.814086706813,EUR,-0.012074898270542105,60.17243243066242
TR001596,Citigroup,FX,142245.80877702188,CAD,0.00919210988599571,2347.0558448208612
TR001597,Deutsche Bank,Bond,78162.3955581124,GBP,-0.007266753191284837,1289.6795267088546
TR001598,Citigroup,Stock,62423.5454803698,GBP,-0.016248970579232202,1029.9885004261018
TR001599,Citigroup,FX,83842.72500207149,USD,-0.008381573452573239,1383.4049625341795
TR001600,Barclays,Stock,12653.39280315184,GBP,0.021245453188582977,208.78098125200538
TR001601,HSBC,Bond,1864.4110075329024,USD,0.004980858318649943,30.762781624292888
TR001602,Deutsche Bank,Bond,23798.17618077914,CAD,0.0069699475918947665,392.66990698285576
TR001603,Barclays,Stock,5384.560409515097,USD,-0.009823682428065817,88.84524675699909
TR001604,Deutsche Bank,Stock,16860.31199521832,CAD,9.561998146917465e-06,278.19514792110226
TR001605,HSBC,Bond,51611.308693152474,CAD,0.0066802101539776325,851.5865934370158
TR001606,Citigroup,Bond,140266.675665766,EUR,-0.012656186227727437,2314.4001484851387
TR001607,Barclays,Stock,65746.54745664708,EUR,-0.003124610133947926,1084.8180330346768
TR001608,Deutsche Bank,Bond,24625.731693709793,USD,-0.003819131390865664,406.32457294621156
TR001609,Barclays,FX,443542.6710120683,USD,-0.014215902528531306,7318.454071699127
TR001610,Barclays,Bond,7077.512566030342,USD,0.009843221030378865,116.77895733950064
TR001611,Deutsche Bank,Stock,8802.898120205127,EUR,-0.002467870731800565,145.24781898338458
TR001612,Citigroup,Bond,16195.716685618738,EUR,0.007524509462788534,267.22932531270914
TR001613,Citigroup,FX,9778.080186208026,GBP,0.0004790875214036236,161.33832307243244
TR001614,Deutsche Bank,Bond,41097.330939856736,CAD,0.003561689197573518,678.1059605076362
TR001615,Citigroup,Stock,26757.232394580427,EUR,-0.00039206274355334643,441.494334510577
TR001616,Citigroup,Bond,39664.468132038244,GBP,-0.01079333560842855,654.463724178631
TR001617,Barclays,Stock,2241.335393763339,GBP,0.006894328455776774,36.982033997095094
TR001618,HSBC,Stock,24419.535211164915,CAD,-0.018007495162705063,402.9223309842211
TR001619,HSBC,Stock,5896.970589528808,CAD,0.0007648760856578337,97.30001472722533
TR001620,HSBC,FX,63804.87861288343,USD,-0.003291578952079505,1052.7804971125765
