Asset_ID,Quantity,Closing_Price,Return_Volatility,Return_Date
M004858,651,743.5993808997642,0.028592261802620644,2025-03-02
M004859,554,41.70280908347137,0.03023716353315512,2025-02-12
M004860,786,598.5772285487294,0.06954753805534279,2024-06-28
M004861,382,372.07487886647345,0.057262722632587554,2025-04-04
M004862,997,799.9541975403209,0.06724453363578223,2024-07-21
M004863,739,71.9966598898936,0.0877295268352084,2024-12-21
M004864,465,135.08835104522143,0.016451505647566964,2025-03-13
M004865,134,178.20905775790902,0.09000769405768716,2024-11-17
M004866,474,516.3860241961804,0.08068573329079061,2025-04-16
M004867,64,458.376539465846,0.010950248360213095,2025-04-15
M004868,575,325.6416701860531,0.09595605855773097,2024-12-24
M004869,348,188.30278591997507,0.08838201541662975,2025-03-31
M004870,948,712.6817642003788,0.04525048263455985,2024-08-28
M004871,372,246.84547341416533,0.0720335148852028,2024-10-28
M004872,403,870.1503297726425,0.03092097910269844,2025-05-28
M004873,146,531.9666271756436,0.02572113646786623,2024-11-19
M004874,451,510.89780706408374,0.02112250995258702,2025-02-19
M004875,404,181.16020534643744,0.06690056681156445,2025-05-28
M004876,492,182.26032893250715,0.04267459248076723,2024-08-19
M004877,295,908.5500874649271,0.07634155362206235,2025-01-24
M004878,81,777.9005768624274,0.06235050474299288,2024-09-13
M004879,265,499.98127870027315,0.031671958396331475,2024-08-04
M004880,682,385.11473118388653,0.08059133755126023,2024-11-11
M004881,258,519.662784163206,0.015477603665567833,2024-10-23
M004882,96,195.10635508723576,0.06969247908782682,2025-01-26
M004883,807,336.82686336574073,0.015172445935590095,2024-12-26
M004884,38,102.05809279076514,0.06598669362408145,2024-07-09
M004885,643,968.0853502011655,0.06838962571195475,2024-12-27
M004886,74,509.43410558505286,0.06552980374154965,2024-07-01
M004887,151,683.9621970809881,0.061758401505039084,2025-02-28
M004888,896,648.7599033013491,0.01828962202330517,2024-10-22
M004889,454,541.7043379619307,0.031600461058871064,2025-01-17
M004890,380,608.3071050422709,0.083016748166229,2024-12-07
M004891,962,814.6717142911872,0.07005109195564449,2024-11-29
M004892,719,854.5671432936942,0.09010898269938557,2025-02-10
M004893,463,810.5051909930472,0.02839750259446116,2024-11-14
M004894,642,351.31680789039723,0.04295252950217804,2025-01-23
M004895,488,554.7537116692979,0.03920769049195344,2025-06-01
M004896,700,932.828577352728,0.07427680111193952,2024-07-21
M004897,611,557.395647876065,0.025167147374509417,2024-12-06
M004898,863,364.04527450272315,0.06993657302455698,2025-01-17
M004899,418,380.07055311444077,0.034714058868431166,2024-12-04
M004900,132,824.5364933865653,0.06853582118871158,2024-10-10
M004901,626,423.66577849528545,0.02924827164321441,2025-01-28
M004902,413,434.97921102842804,0.08586252247415281,2024-12-08
M004903,748,903.8975143346091,0.056435074261913305,2024-08-12
M004904,996,767.1667453216751,0.032826640789773834,2025-04-14
M004905,730,338.0869831215026,0.07669526486007235,2024-09-04
M004906,689,217.06912743653007,0.023382267060886815,2024-11-06
M004907,558,499.55162072703837,0.03240944101310633,2024-09-08
M004908,85,151.11769462453776,0.09641087472466671,2025-06-07
M004909,874,282.6680257489124,0.09332628122899059,2025-03-03
M004910,928,139.30024814560426,0.0849840801126301,2025-06-12
M004911,538,35.459715905813965,0.05939805868144243,2025-02-22
M004912,872,931.4962945139774,0.06308372609626033,2024-12-30
M004913,437,351.58300930704644,0.04333833663844884,2025-01-30
M004914,294,399.55862710072205,0.02131999034189993,2024-10-13
M004915,415,52.44662442977596,0.08154533448269759,2025-01-04
M004916,478,695.0346548628687,0.030172362747072946,2025-06-11
M004917,39,549.4248919029176,0.010956902596430375,2025-05-20
M004918,86,867.875232434347,0.08527801286312732,2024-09-03
M004919,610,801.3429592029004,0.03571002005793879,2024-07-08
M004920,141,947.1202793034025,0.06550834475440104,2024-08-17
M004921,146,684.4866180118878,0.05621262034453748,2024-11-08
M004922,342,885.1395916458694,0.07628044438970755,2024-09-07
M004923,156,426.01060993264855,0.04004803411808266,2024-07-13
M004924,955,188.6319629851753,0.029092082020844623,2025-04-04
M004925,198,173.28885458781585,0.05605557690246792,2025-05-07
M004926,294,415.9601665003747,0.017780369431968496,2025-02-02
M004927,576,355.9242438209757,0.07192850616812621,2025-06-05
M004928,511,749.1983445549306,0.0727109645686225,2025-05-23
M004929,678,154.92879721621551,0.06543102715607364,2025-06-20
M004930,813,323.7731083668564,0.08741029366203984,2024-08-17
M004931,287,567.4194321624317,0.05010884482890707,2024-07-08
M004932,310,647.7393299289294,0.08369771290638013,2024-06-28
M004933,480,94.10848700037144,0.06269883051798977,2025-02-18
M004934,130,21.099381829521263,0.061335815376120484,2024-10-05
M004935,558,948.6578760930786,0.041448248273097246,2025-01-06
M004936,969,988.1533357701745,0.0582328333380872,2024-07-09
M004937,851,361.1852257585395,0.05824705296432478,2025-04-08
M004938,483,274.6767462032119,0.09599906283062953,2025-01-31
M004939,931,757.7703026190968,0.035789170418054815,2024-08-12
M004940,433,428.19685472567585,0.06497396940793047,2024-12-10
M004941,675,995.1057451193888,0.0915802146721145,2025-04-21
M004942,990,539.2612096504301,0.08032991251595682,2024-10-01
M004943,283,449.25788789516656,0.09476265289787215,2024-10-14
M004944,475,73.49037643775064,0.09936183355212674,2024-11-24
M004945,193,906.9577115399863,0.023003423223528427,2025-06-22
M004946,284,983.9694102734875,0.05992050677881343,2025-03-20
M004947,792,762.3173992864364,0.07761248053489118,2024-12-26
M004948,653,441.3091201942682,0.034673355946964954,2024-11-27
M004949,283,476.751796096213,0.02103354321118667,2024-10-30
M004950,212,699.748895575223,0.07562141541530085,2024-07-28
M004951,923,243.84637122031614,0.07050338935393653,2024-10-31
M004952,227,670.2593668113853,0.09232771351535743,2025-05-20
M004953,73,133.00456957920693,0.033083075766038327,2024-09-27
M004954,940,962.7808992520327,0.09989654647656468,2024-07-05
M004955,418,847.1354773598857,0.07203067514203583,2025-04-08
M004956,392,324.2720777373797,0.08480295272593476,2025-05-06
M004957,323,648.2713710874829,0.09518771812888314,2025-05-06
M004958,362,954.866866490748,0.07592997653658579,2025-05-30
M004959,813,315.83369766807226,0.04934848940839485,2024-12-14
M004960,293,312.02550924462224,0.0554563717773902,2025-04-16
M004961,163,478.88719846841013,0.04752998384229139,2024-11-24
M004962,642,210.34694871368177,0.07180961068663128,2024-08-22
M004963,328,923.3082429751353,0.04336818397109754,2024-11-23
M004964,702,76.91063986183399,0.02791549581704779,2025-02-08
M004965,838,955.8390066649675,0.04534588118908873,2025-03-01
M004966,619,272.0738432936438,0.09193831382724614,2025-02-08
M004967,638,140.51023510817424,0.016858385777159104,2024-10-22
M004968,84,525.7970652054576,0.07590800758305424,2025-05-21
M004969,826,223.0296929904472,0.05743947043366749,2025-05-13
M004970,182,380.11785688682335,0.010538086784351123,2024-11-30
M004971,37,870.1589400281111,0.01821347297998155,2025-01-11
M004972,776,341.4205919542508,0.05094621471262627,2024-07-11
M004973,336,27.70720034216869,0.042499691174505805,2025-04-24
M004974,465,395.79818298014806,0.07462991170307694,2024-11-18
M004975,561,902.7225957952855,0.06472032537785843,2024-08-23
M004976,495,241.5472424249882,0.09108163675967058,2024-11-26
M004977,544,417.8293336800382,0.030595468578409578,2024-09-12
M004978,890,323.5979367822977,0.04018703978423439,2025-04-10
M004979,515,98.22159316355248,0.06715890644494077,2025-04-24
M004980,566,661.1495932655315,0.09530271385349963,2024-10-11
M004981,476,330.32701305976116,0.07333748288559745,2025-06-08
M004982,377,385.8804718751441,0.06752067324472127,2024-09-22
M004983,527,38.642599721617415,0.03446467336907216,2025-02-18
M004984,73,969.5760959854282,0.019088921345033802,2025-04-29
M004985,590,650.5585103216051,0.01195494957120327,2024-12-30
M004986,61,440.731576185924,0.0756978286391443,2024-08-08
M004987,767,604.9794574621798,0.07069721962945445,2025-04-24
M004988,934,763.4559669603419,0.044044377032197796,2024-11-08
M004989,672,617.7502668832913,0.06854571938898164,2025-04-29
M004990,930,990.8282738846219,0.05223253880085055,2024-07-02
M004991,600,70.213564173592,0.05919059245674335,2025-05-24
M004992,347,933.5062341642391,0.03134500993582395,2024-08-13
M004993,219,19.030321186059243,0.014701036950693138,2024-08-21
M004994,839,144.03293432574162,0.04445680702982961,2025-04-29
M004995,56,701.9786326896705,0.08800081395374383,2025-01-25
M004996,985,344.4231240218534,0.04522431386020041,2024-08-26
M004997,160,370.3707773347277,0.08918197930413652,2025-04-16
M004998,870,831.8637964138958,0.030519964789672657,2024-07-14
M004999,576,366.5371659480991,0.011077194493689504,2025-06-12
M005000,57,863.116961754241,0.050750488853348784,2024-12-03
M005001,189,175.9995008777853,0.015760100088138124,2025-01-19
M005002,379,414.5966830939008,0.09291742903063313,2025-01-09
M005003,280,128.7132037242329,0.0874891546396258,2024-08-13
M005004,467,745.0166890670512,0.023019063063508274,2024-12-13
M005005,453,746.0232342447121,0.024731555440008452,2025-05-14
M005006,202,55.59976603020527,0.04293224125320159,2024-11-28
M005007,872,76.36560069135308,0.06558130977114757,2024-11-29
M005008,232,767.1682973553111,0.01381184434468072,2025-03-12
M005009,163,213.35811310435778,0.016911612558801817,2025-05-30
M005010,365,934.3816401112921,0.05615805793971268,2025-03-12
M005011,364,254.11843508408958,0.026673462681050468,2025-01-23
M005012,131,805.3550496834804,0.04039818902709054,2024-11-02
M005013,330,535.9820877543557,0.03412084782856609,2024-08-22
M005014,987,838.7069349676968,0.039101692187590055,2024-08-20
M005015,780,503.37058744302277,0.07586542377178447,2024-11-28
M005016,867,287.0746892694622,0.016250387599528543,2024-08-09
M005017,930,301.03817407076554,0.09795436085577637,2024-09-09
M005018,626,371.821523667377,0.05852515592564519,2025-04-21
M005019,400,128.5908104756246,0.09291752387301318,2024-08-20
M005020,257,489.06818938196415,0.09662385609893502,2024-10-21
M005021,497,216.83988255518614,0.06273710341566616,2025-03-25
M005022,596,814.1590935861798,0.08783724709354625,2025-01-24
M005023,380,685.0077515496487,0.08793404574603789,2025-05-31
M005024,124,415.14060974403736,0.09750368320287477,2024-12-03
M005025,407,882.7994465371962,0.015901739968609385,2025-03-14
M005026,558,731.1144263203576,0.0712793296339017,2025-04-23
M005027,191,689.1518485383577,0.08405069753669887,2024-10-19
M005028,826,932.7091317841064,0.058554861585772035,2025-04-03
M005029,171,471.5715249849911,0.028747746525350774,2024-09-28
M005030,604,768.462325181725,0.02668493782631042,2024-09-10
M005031,44,480.09745705416503,0.059991335046090236,2024-08-02
M005032,189,576.9724677760644,0.06592532885857462,2024-08-31
M005033,344,259.1744201627871,0.05890795229037528,2025-03-24
M005034,776,971.94976896258,0.06397387153616221,2025-03-24
M005035,463,590.3933170611587,0.02490322650113424,2025-03-21
M005036,720,88.89829147269425,0.04839745958658888,2025-05-20
M005037,279,33.48302770676213,0.06890038945910335,2024-07-05
M005038,516,432.3312870618681,0.08444786116498958,2024-12-18
M005039,674,630.955260906258,0.03544300689497571,2024-12-21
M005040,848,125.64138223687422,0.08204471020633365,2025-06-17
M005041,858,633.7354309584723,0.08146027829805891,2025-02-22
M005042,247,858.3270015571612,0.023189163605787353,2025-01-04
M005043,184,530.1235282708443,0.06915740063985396,2024-10-28
M005044,842,122.09727622080537,0.054986564336629275,2025-01-22
M005045,578,759.9163527873021,0.07762859732835227,2025-01-23
M005046,938,656.4835010934612,0.01786216509572539,2025-01-08
M005047,456,907.9549846789508,0.04014238655834503,2025-03-07
M005048,941,405.63187568277874,0.04883144884804248,2025-02-28
M005049,615,925.2892914181211,0.08874179363129821,2025-06-09
M005050,799,830.1829360317037,0.07151224351649103,2025-03-02
M005051,969,307.9508403279571,0.0191484360367599,2025-01-06
M005052,483,647.2676389011685,0.0488387744398808,2025-05-13
M005053,861,127.49536878654054,0.07552821668931692,2025-05-02
M005054,87,893.5198202943254,0.07731526310098885,2024-07-22
M005055,461,647.0875314185829,0.0632537617509493,2025-03-19
M005056,745,861.9385024570029,0.09909510397624124,2024-12-25
M005057,912,438.8974156857444,0.0749984107951689,2024-12-19
M005058,420,189.69221161351388,0.09255370693281996,2024-12-02
M005059,661,508.06945946739955,0.04963443224747382,2024-11-21
M005060,55,115.74109555145377,0.055244060585682715,2025-05-29
M005061,66,656.2672587384714,0.05541882597170439,2025-01-28
M005062,921,261.4117350158606,0.07920448780858433,2025-03-13
M005063,722,484.16086297265156,0.056333017676056606,2025-04-24
M005064,896,304.5097771608523,0.04236936006520243,2025-02-21
M005065,805,297.7746458155594,0.06608643288044595,2024-10-09
M005066,856,390.250393496489,0.03137399786320191,2025-01-15
M005067,672,649.0569024658315,0.09851853697398989,2024-07-22
M005068,49,267.9060820051476,0.07239800837656026,2025-02-23
M005069,818,952.993967695788,0.05673501877995588,2025-04-14
M005070,905,621.2212780341184,0.09635364866712509,2025-03-10
M005071,535,225.02637712316107,0.0918942039864097,2025-03-15
M005072,342,770.7989490837122,0.034224200123176965,2024-07-12
M005073,614,214.7857226864142,0.07427141137276681,2025-06-22
M005074,387,712.3405341879418,0.013654460243406134,2024-08-23
M005075,959,473.3232670528021,0.05924544977168123,2025-01-27
M005076,525,638.6261289316712,0.02165790564581991,2025-05-24
M005077,980,211.62678951485213,0.02452582927745779,2024-09-17
M005078,111,75.22050654789004,0.03346815072561008,2025-01-04
M005079,447,707.8202711751613,0.07366632264091807,2025-02-07
M005080,310,95.64575691176849,0.03769889246280225,2024-12-30
M005081,849,352.63538090252354,0.026464611068827144,2025-04-29
M005082,410,898.5106958739728,0.019063501535858174,2024-10-19
M005083,172,619.5810966800203,0.04590923604367492,2025-06-23
M005084,167,361.9645807916159,0.08384011305566914,2024-07-19
M005085,478,978.1925333903,0.069663248483465,2025-04-16
M005086,20,787.2259613502438,0.07909441727197018,2025-05-22
M005087,885,199.19952080657018,0.08776585638493922,2025-03-30
M005088,279,703.687619870028,0.012378480294190641,2025-06-21
M005089,714,733.4226199784044,0.03458913320103934,2024-09-14
M005090,971,860.570984144809,0.026931676826875625,2025-05-22
M005091,751,321.8599406140163,0.015257180707241748,2024-09-16
M005092,93,756.9192570397482,0.05787971287383176,2025-03-25
M005093,683,103.68281309441029,0.02488227981123415,2024-09-13
M005094,548,515.96029086856,0.015466108845066738,2025-03-05
M005095,631,447.0827124343057,0.03242651461446742,2025-01-06
M005096,842,844.2769569808506,0.08331339830061875,2025-02-02
M005097,772,598.1836802537777,0.08016807408790853,2025-03-31
M005098,660,735.7319484194613,0.022165924786889446,2024-08-06
M005099,99,375.2165227626298,0.07036731813211418,2024-10-22
M005100,326,851.6425727981286,0.021174411410568486,2025-04-23
M005101,406,792.4646394414858,0.03737159024417686,2025-05-18
M005102,698,483.9166307251644,0.08057294545772835,2024-10-28
M005103,474,770.484946145642,0.08804106955100777,2025-04-03
M005104,424,395.7915140516565,0.06826152121975292,2024-08-31
M005105,573,566.3419631486033,0.05371386640865311,2024-12-06
M005106,63,83.79803599464725,0.040095383250179036,2024-12-01
M005107,799,769.0660086621072,0.07272934257768467,2024-09-15
M005108,555,436.2058568856667,0.07795507861053037,2025-03-10
M005109,681,335.4817349569249,0.0691403165423212,2025-06-05
M005110,577,877.9077916266427,0.09261400400988401,2024-12-14
M005111,135,788.1878300487538,0.05688281184231824,2025-01-04
M005112,805,244.22920758191682,0.057274924050040185,2025-04-29
M005113,2,847.6490752755186,0.0666498147184252,2024-11-14
M005114,402,393.87002510377096,0.0394210020977025,2025-02-19
M005115,507,570.1810161581927,0.054978490685326314,2024-10-07
M005116,108,260.4049033597748,0.05217173429639197,2025-01-23
M005117,206,479.1119804203801,0.03464085885594006,2024-09-18
M005118,647,966.5882308285059,0.017332331428681853,2025-05-15
M005119,694,675.680513526457,0.06493672714319892,2024-10-15
M005120,207,947.8509309662551,0.06033227178228556,2025-01-23
M005121,719,217.4267136524456,0.04992020039304272,2024-07-23
M005122,422,307.8246656606111,0.0690477889975507,2024-11-26
M005123,934,721.0953745844272,0.013408867770477749,2025-01-30
M005124,761,228.90747651741478,0.0685225206341885,2024-08-05
M005125,560,193.90159869740597,0.03360710306980579,2024-07-23
M005126,232,952.7495671888754,0.05866928088617681,2024-09-16
M005127,706,669.2020096294615,0.08651657472798287,2024-10-21
M005128,692,61.84145623132448,0.08471012868722713,2024-10-19
M005129,747,507.2511458435756,0.03560461802557499,2025-05-06
M005130,696,205.21690133923343,0.07284146711471177,2025-03-17
M005131,42,709.376996892362,0.05053997482200321,2025-05-21
M005132,957,442.9559681749004,0.02885999083684431,2024-09-26
M005133,207,265.4052449543202,0.061378824058193185,2024-07-23
M005134,207,441.2511982439625,0.013721420438750681,2024-12-07
M005135,71,717.9031996353948,0.08505477331317589,2025-03-15
M005136,78,118.14539963182047,0.05891485388876188,2025-01-29
M005137,190,694.6992851054035,0.07954803936793882,2025-06-13
M005138,341,88.30216740889969,0.08391352070136333,2024-07-31
M005139,364,719.7561980767796,0.0803772868125916,2025-04-12
M005140,276,765.2093095750283,0.03197519151921129,2024-08-14
M005141,74,436.23404553935745,0.08836357904443035,2024-11-29
M005142,98,617.7894886349586,0.0596476804843856,2024-08-18
M005143,608,804.0871305281654,0.03246026637341658,2025-03-27
M005144,538,637.9595416824242,0.013335621408901162,2024-09-02
M005145,245,557.2681453144642,0.06295505137068713,2025-04-21
M005146,725,749.2465905141779,0.03662887451647813,2024-08-28
M005147,586,274.9291586168174,0.048594501125572474,2025-01-28
M005148,668,180.75447908337347,0.011981757782205183,2025-06-10
M005149,370,364.24113131571045,0.01910016186583482,2024-12-07
M005150,16,590.7025335727881,0.06591010055751804,2024-11-05
M005151,953,536.4403782708707,0.08827107501022756,2025-06-15
M005152,856,55.02523040551674,0.021286262623134634,2024-10-16
M005153,562,99.93393333675574,0.07170201667889282,2025-04-28
M005154,253,840.7392620461854,0.06299390372188758,2025-04-14
M005155,27,112.9732094421564,0.08843120913275528,2024-07-14
M005156,41,915.2701508099,0.06868218613947633,2025-02-20
M005157,669,348.00145373344844,0.08885156876683654,2025-04-19
M005158,691,746.7742700935315,0.03339194078314692,2024-09-27
M005159,732,790.7369756798445,0.018628331507471715,2024-08-02
M005160,832,663.1075733518238,0.08238396875152765,2024-11-19
M005161,565,791.0404592660853,0.07846732229822044,2024-10-05
M005162,948,482.1429662185635,0.07851996791670691,2024-08-05
M005163,84,237.7448044776736,0.05285891073494446,2024-10-07
M005164,855,986.3953165797335,0.036140575378170926,2025-06-16
M005165,694,352.8810720356324,0.029770975524405288,2025-04-06
M005166,320,21.671058447533284,0.0955531401208889,2025-03-12
M005167,24,164.6556477679655,0.09944960055089797,2025-01-17
M005168,258,291.36359195289435,0.06518992270792988,2025-04-24
M005169,799,699.4791281155632,0.02406664943756453,2025-02-02
M005170,803,199.55071328318036,0.09635503557186886,2025-06-10
M005171,550,906.7099499392378,0.0987331771496656,2024-07-26
M005172,899,628.6106699663854,0.01613995005002824,2024-12-23
M005173,268,686.8290723893195,0.016657639243746834,2024-12-01
M005174,545,634.0180894089922,0.07491860376260023,2024-08-08
M005175,32,329.4739688109949,0.07909249864160185,2024-07-25
M005176,504,241.89297578166708,0.09017967965568344,2024-10-08
M005177,502,677.0222169240561,0.08118164777714079,2025-01-24
M005178,685,492.88559641726744,0.08563967341637825,2024-09-14
M005179,377,25.094231665765783,0.05172204786707248,2024-10-24
M005180,101,912.3382365474849,0.02406307554402308,2025-03-15
M005181,331,766.3716923352265,0.08648029263975926,2025-06-22
M005182,227,938.7595881546031,0.0581735324124421,2024-07-05
M005183,986,674.8957200769187,0.08436874191883943,2024-11-30
M005184,6,636.9036657371987,0.08592218488669562,2024-11-09
M005185,755,25.622557127262667,0.04322972388662896,2024-07-10
M005186,49,820.3239223551964,0.01646694041340604,2024-10-19
M005187,861,294.5746576039369,0.013024979561307696,2024-11-23
M005188,98,154.47128599844393,0.06534079259349833,2025-05-17
M005189,455,891.6783979313376,0.026128803146658573,2024-12-18
M005190,444,66.92271791413077,0.06711838688464801,2024-09-05
M005191,875,173.21527017759627,0.04728908970682378,2024-08-09
M005192,131,809.4435797631601,0.03775001405557482,2024-12-07
M005193,971,189.35645905895967,0.041527116992158074,2025-01-17
M005194,679,318.7261757405004,0.051652073913614344,2024-09-10
M005195,974,82.50251623393888,0.01941233904069177,2025-01-08
M005196,696,862.8013583643032,0.06211243130791779,2024-07-06
M005197,606,865.5595833224328,0.012814698158512512,2024-10-03
M005198,132,718.1003555025311,0.04341847994758683,2025-05-01
M005199,681,971.0437067824105,0.01470371731455613,2025-01-06
M005200,567,876.0411274936514,0.01957613685069677,2025-05-25
M005201,872,870.0121033248307,0.01621465358421917,2025-03-29
M005202,490,103.86329291973422,0.05270311221031802,2024-12-15
M005203,665,149.50828507898743,0.08495823984565326,2025-04-25
M005204,109,940.6135861413762,0.06788166851242675,2025-05-29
M005205,877,582.9941746011174,0.026627749744820434,2024-07-31
M005206,969,358.415225592526,0.06932264881154719,2024-12-28
M005207,47,459.7081499449914,0.019610027264703137,2024-11-04
M005208,23,124.5373307252443,0.08088742458973683,2024-10-21
M005209,533,672.7280441471682,0.06449815728286135,2024-09-17
M005210,455,102.4394503644306,0.04123311612540097,2024-12-22
M005211,199,167.4328957609311,0.08261047246487442,2025-06-10
M005212,295,899.2300995244144,0.06917729794340698,2024-12-12
M005213,207,688.5227265562975,0.07125091294515962,2025-04-11
M005214,78,569.4309754257049,0.08743542227437001,2024-07-10
M005215,151,487.3826062236802,0.02032228854714063,2024-09-29
M005216,154,199.8180933056659,0.028080612274357465,2024-11-30
M005217,50,354.6918872983841,0.01894348253315446,2025-02-17
M005218,125,73.64706263811009,0.09720903744626853,2025-04-04
M005219,626,525.2680531419952,0.015740190756863122,2024-11-14
M005220,518,757.7782085235011,0.02349370010100872,2024-07-13
M005221,710,580.6225924202558,0.0706776441998208,2025-03-06
M005222,955,971.3115884277767,0.09852109251280232,2024-07-31
M005223,294,419.82357507792915,0.0875269954449358,2024-07-07
M005224,408,416.5937076490179,0.04421583083639126,2025-05-01
M005225,125,694.8640101208684,0.048526886402813905,2025-06-04
M005226,318,442.74916435122327,0.016299121284325372,2025-04-25
M005227,140,656.8764483605729,0.08656195096962851,2024-09-22
M005228,475,529.9343149875181,0.043902169054205076,2025-02-24
M005229,811,400.522872306289,0.09321021828627744,2024-08-15
M005230,293,17.18687761817132,0.05104424818177398,2025-04-14
M005231,736,612.4599470607548,0.07880661944580027,2024-08-12
M005232,132,643.5356572803563,0.06713391006715551,2025-04-02
M005233,192,233.59227208567816,0.020561309414576623,2025-03-15
M005234,543,609.2630825008587,0.0818152179928623,2025-05-12
M005235,127,18.89671755785664,0.04041603833159676,2024-11-17
M005236,243,841.5951659833191,0.04455380696864923,2024-12-06
M005237,15,648.7434181695832,0.08211259837086653,2024-11-17
M005238,246,287.7567026861487,0.09743635319368638,2025-05-14
M005239,426,315.9238638749564,0.030487143919566022,2024-06-29
M005240,628,300.6533690762647,0.06831171486762093,2024-09-08
M005241,529,38.18332373372273,0.08594097637505385,2024-11-06
M005242,31,820.9050652843121,0.022029504672331182,2024-11-30
M005243,357,225.78793580979942,0.06242561818333496,2024-10-08
M005244,225,191.16250434381757,0.018709847344273736,2024-07-15
M005245,256,352.4257783301542,0.042814511158179094,2025-04-27
M005246,343,862.5185525912123,0.032187510045909785,2025-06-21
M005247,812,678.3307746561758,0.08934122539792705,2024-07-07
M005248,484,126.56920398022734,0.046964422555694316,2025-05-25
M005249,541,530.056891834585,0.035887991615309374,2025-01-18
M005250,302,471.1480735626176,0.07906169388823787,2025-01-13
M005251,511,411.1745269621513,0.043135528949399496,2024-11-19
M005252,661,688.3866851508834,0.022406459474790065,2024-07-30
M005253,728,673.2614423265549,0.020927246708407527,2024-09-12
M005254,288,514.7828215321124,0.0555370950736048,2025-02-18
M005255,411,169.91936791275612,0.08315780712026209,2024-08-23
M005256,190,268.2376651681341,0.03708706287321253,2025-02-06
M005257,527,94.27847297440096,0.09968541838205082,2025-03-22
M005258,252,171.82552588835222,0.07410136712853355,2024-07-14
M005259,389,40.28520061811818,0.06075652044796087,2024-09-23
M005260,499,80.71259107090596,0.09141639682361243,2024-12-08
M005261,788,609.7887514232212,0.061066313698138586,2024-12-02
M005262,171,241.4759314474101,0.030419608973350533,2024-10-12
M005263,775,544.0478330852062,0.07736200485244782,2025-05-14
M005264,226,758.07746092225,0.06998094440068635,2024-08-24
M005265,439,633.8435568823716,0.08573508624979641,2025-03-22
M005266,709,855.3616605375532,0.08086690960320288,2024-08-19
M005267,285,25.472765955654474,0.060063563664669035,2025-01-25
M005268,260,459.8586359092158,0.0852089931169015,2025-03-18
M005269,891,389.8739011996793,0.07255051070119609,2024-07-27
M005270,803,749.4543884081248,0.04887529141420448,2024-09-05
M005271,31,389.3710904793111,0.01339968970251043,2024-09-03
M005272,980,430.5706518063972,0.019245615160295458,2024-12-28
M005273,912,369.50727052286265,0.07198399589598445,2025-06-04
M005274,27,861.2939682883992,0.07984506480713179,2024-09-21
M005275,327,301.95046598157745,0.09007500462258189,2024-12-09
M005276,940,548.970395827003,0.09513512568026083,2024-12-21
M005277,200,728.2358299939553,0.011795325483999511,2024-10-02
M005278,740,426.82783168514555,0.07072046369054107,2024-11-27
M005279,70,218.51723947649648,0.04263864582363886,2025-02-06
M005280,986,592.5887479545737,0.03923419686132945,2024-10-22
M005281,175,633.9669620710604,0.018932605328157413,2025-04-24
M005282,447,212.9363614322602,0.07243462190768006,2024-09-28
M005283,571,291.7144405895965,0.045394420811147744,2025-02-21
M005284,196,56.85952248793141,0.07161913530941047,2024-11-01
M005285,171,114.86382271287057,0.034099740006145,2025-02-07
M005286,724,122.26496458963986,0.08433638447370763,2025-04-26
M005287,839,615.696873227685,0.04611082065853337,2025-05-30
M005288,360,268.8911329078789,0.07734271848004172,2025-04-07
M005289,296,255.7602071958723,0.030957737059890696,2025-02-21
M005290,20,497.2612422479603,0.015830431625876537,2024-10-12
M005291,80,651.0637984957875,0.04695666351434435,2025-03-04
M005292,503,183.60142385106937,0.06744074979999917,2025-03-28
M005293,791,945.2026329040245,0.04468063059083832,2025-04-05
M005294,426,129.10316532241373,0.06983680668680281,2025-05-30
M005295,733,738.5438272811817,0.07281224477821328,2024-06-25
M005296,375,289.9567598189372,0.014931394922633148,2024-06-29
M005297,879,464.50405912459036,0.03882339044590748,2025-05-18
M005298,637,789.828660314402,0.0979622565497496,2025-05-15
M005299,513,509.53106571762106,0.06616950448237598,2025-04-28
M005300,394,989.631803189554,0.010445258577170333,2025-05-16
M005301,995,110.49866780154522,0.06447592524229118,2025-03-27
M005302,64,443.16551936074103,0.06438312357898351,2024-10-29
M005303,173,889.6753338905577,0.0821444179072115,2024-12-08
M005304,330,994.7637926954019,0.012695762225025027,2025-01-04
M005305,298,312.0879355479801,0.0661052887268313,2024-07-04
M005306,719,697.1517330708191,0.051238656602725155,2024-07-04
M005307,590,636.2631822185971,0.015657225803132693,2025-01-16
M005308,87,24.161676855294807,0.08282350598949735,2025-04-02
M005309,825,165.5878591632311,0.07269579093286647,2025-04-15
M005310,985,687.2215584655457,0.051273189102095336,2024-12-24
M005311,694,239.53563901239602,0.03184126113054784,2025-04-12
M005312,765,40.37517672074078,0.027533149033828266,2024-10-01
M005313,860,324.3127087067567,0.030750465476312376,2025-04-15
M005314,655,390.9533555830762,0.06387000013906728,2024-11-08
M005315,528,334.75583575676205,0.03759290767103695,2024-09-29
M005316,159,690.7486762022731,0.09758880779128233,2024-08-01
M005317,577,738.3444377103197,0.05546198734382789,2025-01-03
M005318,680,980.8079299223665,0.07945967152487961,2025-06-01
M005319,677,109.67629822570119,0.05708762140876163,2025-03-04
M005320,550,976.6791305204915,0.08382802772527942,2024-11-29
M005321,703,693.0841860199982,0.0642690790648396,2025-04-10
M005322,119,925.5373205197095,0.0687638851276055,2024-08-25
M005323,262,269.70102932714997,0.07812404369007624,2024-09-06
